('2019-01-12T07:27:54.430Z',	  '-26.874',	  '-176.3839',	  '   10',	  '  4.8',	  '   mb',	  '  136',	  '2.728',	  ' 1.07',	  '   us',	 'us2000j39y',	  '2019-01-12T07:52:39.040Z',	  'South',	  '   of',	  '  the',	  ' Fiji',	  'Islands',	  'earthquake',	  ' 14.8',	  '  1.9',	  '0.128',	 '   19'),
('2019-01-12T06:48:52.500Z',	  '-18.0722',	  '-178.0105',	  '582.72',	  '  4.9',	  '   mb',	  '   40',	  '3.744',	  ' 0.91',	  '   us',	 'us2000j39m',	  '2019-01-12T07:04:52.040Z',	  '294km',	  '  NNE',	  '   of',	  ' Ndoi',	  'Island,',	  ' Fiji',	  'earthquake',	  '   12',	  '  8.1',	 '0.074'),
('2019-01-12T06:04:01.650Z',	  '-5.5322',	  '131.4187',	  ' 65.8',	  '  4.6',	  '   mb',	  '  134',	  '2.437',	  ' 0.68',	  '   us',	 'us2000j395',	  '2019-01-12T06:26:22.040Z',	  '148km',	  '    W',	  '   of',	  'Tual,',	  'Indonesia',	  'earthquake',	  '  6.7',	  '  8.9',	  '0.114',	 '   23'),
('2019-01-12T06:03:42.960Z',	  '-26.8127',	  '-175.8649',	  '   10',	  '  5.2',	  '   mb',	  '  119',	  '3.033',	  ' 1.18',	  '   us',	 'us2000j39c',	  '2019-01-12T06:42:53.040Z',	  'South',	  '   of',	  'Tonga',	  'earthquake',	  ' 10.5',	  '  1.8',	  '0.091',	  '   40',	  'reviewed',	 '   us'),
('2019-01-12T04:32:04.450Z',	  '39.7003',	  '75.6403',	  '33.13',	  '  5.3',	  '  mww',	  '   67',	  '2.595',	  ' 1.17',	  '   us',	 'us2000j38u',	  '2019-01-12T04:50:47.040Z',	  ' 39km',	  '   NW',	  '   of',	  'Kashi,',	  'China',	  'earthquake',	  '  6.8',	  '  4.8',	  '0.071',	 '   19'),
('2019-01-11T23:02:51.580Z',	  '-1.6756',	  '-78.0484',	  '146.11',	  '  4.6',	  '   mb',	  '   79',	  '1.441',	  ' 0.75',	  '   us',	 'us2000j35h',	  '2019-01-14T03:16:11.040Z',	  ' 13km',	  '  WNW',	  '   of',	  'Palora,',	  'Ecuador',	  'earthquake',	  '  7.2',	  '  7.8',	  '0.043',	 '  157'),
('2019-01-11T21:24:23.750Z',	  '-21.66',	  '168.7341',	  '   10',	  '  4.8',	  '   mb',	  '   61',	  '2.166',	  ' 0.98',	  '   us',	 'us2000j34s',	  '2019-01-14T03:19:00.040Z',	  ' 88km',	  '    E',	  '   of',	  'Tadine,',	  '  New',	  'Caledonia',	  'earthquake',	  '  9.6',	  '  1.8',	 '0.081'),
('2019-01-11T19:33:35.040Z',	  '55.0458',	  '164.6751',	  '   10',	  '  4.6',	  '   mb',	  '  162',	  '4.089',	  ' 0.67',	  '   us',	 'us2000j33t',	  '2019-01-12T16:36:05.040Z',	  ' 85km',	  '    W',	  '   of',	  'Nikol'skoye,',	  'Russia',	  'earthquake',	  '  7.1',	  '  1.9',	  '0.072',	 '   61'),
('2019-01-11T19:05:29.070Z',	  '-3.3883',	  '101.2992',	  '39.19',	  '  5.4',	  '  mww',	  '   39',	  '1.914',	  ' 0.99',	  '   us',	 'us2000j337',	  '2019-01-14T15:22:56.040Z',	  '116km',	  '  WNW',	  '   of',	  'Bengkulu,',	  'Indonesia',	  'earthquake',	  '  6.2',	  '  4.6',	  '0.073',	 '   18'),
('2019-01-11T19:04:58.880Z',	  '-18.1892',	  '-178.1848',	  '540.85',	  '  4.7',	  '   mb',	  '   75',	  '3.608',	  '    1',	  '   us',	 'us2000j33a',	  '2019-01-12T15:51:22.040Z',	  '277km',	  '  NNE',	  '   of',	  ' Ndoi',	  'Island,',	  ' Fiji',	  'earthquake',	  '  8.2',	  '    8',	 '0.105'),
('2019-01-11T09:01:22.390Z',	  '2.7205',	  '127.26',	  '   10',	  '  4.8',	  '   mb',	  '  106',	  '1.938',	  ' 1.37',	  '   us',	 'us2000j2w2',	  '2019-01-11T15:51:38.040Z',	  '137km',	  '   NW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  7.9',	  '  1.9',	  '0.088',	 '   40'),
('2019-01-11T05:58:11.480Z',	  '-21.3633',	  '-173.9335',	  '   10',	  '  5.2',	  '  mww',	  '  127',	  '4.396',	  ' 0.44',	  '   us',	 'us2000j2uw',	  '2019-01-11T06:15:59.040Z',	  '105km',	  '    E',	  '   of',	  '`Ohonua,',	  'Tonga',	  'earthquake',	  '  5.9',	  '  1.9',	  '0.078',	 '   16'),
('2019-01-11T03:35:33.530Z',	  '2.346',	  '126.8578',	  '57.89',	  '  4.5',	  '   mb',	  '   75',	  '1.644',	  ' 0.91',	  '   us',	 'us2000j2uc',	  '2019-01-11T09:57:13.018Z',	  '145km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  7.5',	  '  9.7',	  '0.131',	 '   17'),
('2019-01-11T02:33:38.638Z',	  '61.5116',	  '-149.9188',	  ' 50.1',	  '  4.7',	  '   ml',	  ' 0.64',	  '   ak',	  'ak019i8au86',	  '2019-01-13T17:38:38.971Z',	 '  2km',	  '  ESE',	  '   of',	  '  Big',	  'Lake,',	  'Alaska',	  'earthquake',	  '  0.1',	  'reviewed',	  '   ak',	  '   ak',	 '     '),
('2019-01-11T02:03:58.660Z',	  '-26.8205',	  '-175.8681',	  '   10',	  '  4.7',	  '   mb',	  '  162',	  '3.025',	  ' 1.25',	  '   us',	 'us2000j2tt',	  '2019-01-11T03:37:19.040Z',	  'South',	  '   of',	  'Tonga',	  'earthquake',	  '  9.3',	  '  1.9',	  ' 0.13',	  '   18',	  'reviewed',	 '   us'),
('2019-01-10T18:24:38.330Z',	  '34.5879',	  '26.5816',	  ' 12.3',	  '    5',	  '   mb',	  '   45',	  '1.068',	  ' 0.71',	  '   us',	 'us2000j2mg',	  '2019-01-10T19:32:51.040Z',	  ' 74km',	  '  SSE',	  '   of',	  'Palaikastron,',	  'Greece',	  'earthquake',	  '  6.8',	  '  4.5',	  '0.049',	 '  135'),
('2019-01-10T17:58:28.900Z',	  '-17.1405',	  '167.1356',	  '   10',	  '  4.8',	  '   mb',	  '  148',	  '4.948',	  ' 0.58',	  '   us',	 'us2000j2lt',	  '2019-01-10T18:58:54.040Z',	  '117km',	  '  SSW',	  '   of',	  'Lakatoro,',	  'Vanuatu',	  'earthquake',	  '  6.6',	  '  1.9',	  '0.118',	 '   22'),
('2019-01-10T17:30:14.340Z',	  '37.3368',	  '20.6002',	  '   10',	  '  4.8',	  '   mb',	  '   44',	  '1.068',	  ' 1.33',	  '   us',	 'us2000j2l9',	  '2019-01-10T19:13:28.040Z',	  ' 46km',	  '  SSW',	  '   of',	  'Lithakia,',	  'Greece',	  'earthquake',	  '  4.8',	  '  1.9',	  '0.094',	 '   35'),
('2019-01-10T17:11:59.800Z',	  '-27.1622',	  '-176.1815',	  '   10',	  '  4.9',	  '   mb',	  '  116',	  '2.585',	  ' 1.45',	  '   us',	 'us2000j2lk',	  '2019-01-10T19:01:41.040Z',	  '287km',	  '   NE',	  '   of',	  'Raoul',	  'Island,',	  '  New',	  'Zealand',	  'earthquake',	  '  5.6',	 '  1.9'),
('2019-01-10T17:00:37.380Z',	  '-26.9128',	  '-175.4944',	  '   10',	  '  5.8',	  '  mww',	  '  100',	  '3.166',	  '    1',	  '   us',	 'us2000j2kv',	  '2019-01-10T21:44:58.040Z',	  'South',	  '   of',	  'Tonga',	  'earthquake',	  '  7.2',	  '  1.9',	  '0.062',	  '   25',	  'reviewed',	 '   us'),
('2019-01-10T16:15:52.830Z',	  '-16.2651',	  '-176.403',	  '370.51',	  '  4.7',	  '   mb',	  '   65',	  '2.556',	  ' 1.09',	  '   us',	 'us2000j2jd',	  '2019-01-10T16:43:33.040Z',	  '285km',	  '    W',	  '   of',	  'Hihifo,',	  'Tonga',	  'earthquake',	  '  9.2',	  '  5.6',	  '0.054',	 '  105'),
('2019-01-10T07:10:53.260Z',	  '53.7621',	  '158.9568',	  '   10',	  '  4.6',	  '   mb',	  '  127',	  '0.762',	  ' 0.61',	  '   us',	 'us2000j2f7',	  '2019-01-10T07:40:40.040Z',	  ' 74km',	  '  NNE',	  '   of',	  'Yelizovo,',	  'Russia',	  'earthquake',	  '  8.5',	  '  1.9',	  '0.063',	 '   75'),
('2019-01-10T06:06:16.280Z',	  '-23.6109',	  '-66.7125',	  '206.9',	  '  4.5',	  '   mb',	  '   51',	  '1.499',	  ' 0.84',	  '   us',	 'us2000j2e3',	  '2019-01-10T06:27:15.040Z',	  ' 78km',	  '  NNW',	  '   of',	  '  San',	  'Antonio',	  '   de',	  '  los',	  'Cobres,',	  'Argentina',	 'earthquake'),
('2019-01-10T04:54:20.980Z',	  '-29.9315',	  '-176.29',	  '   10',	  '  5.2',	  '   mb',	  '   77',	  '1.583',	  ' 1.11',	  '   us',	 'us2000j2cz',	  '2019-01-10T05:16:41.040Z',	  '172km',	  '  ESE',	  '   of',	  'Raoul',	  'Island,',	  '  New',	  'Zealand',	  'earthquake',	  '  7.9',	 '  1.8'),
('2019-01-10T02:52:04.840Z',	  '34.393',	  '78.2183',	  '34.19',	  '  4.6',	  '   mb',	  '   83',	  '4.176',	  ' 0.67',	  '   us',	 'us2000j2bz',	  '2019-01-11T03:09:15.579Z',	  ' 63km',	  '  ENE',	  '   of',	  ' Leh,',	  'India',	  'earthquake',	  '  5.9',	  '    5',	  '0.105',	 '   27'),
('2019-01-10T02:13:17.260Z',	  '15.7846',	  '-94.956',	  '34.23',	  '  4.5',	  '   mb',	  '  168',	  '2.755',	  ' 1.07',	  '   us',	 'us2000j2bj',	  '2019-01-10T02:29:36.040Z',	  ' 46km',	  '    S',	  '   of',	  '  San',	  'Mateo',	  '  del',	  ' Mar,',	  'Mexico',	  'earthquake',	 '  4.5'),
('2019-01-09T22:38:06.360Z',	  '5.7043',	  '126.5845',	  '75.16',	  '  4.6',	  '   mb',	  '  110',	  '1.684',	  '  0.6',	  '   us',	 'us2000j292',	  '2019-01-09T22:53:15.040Z',	  ' 85km',	  '  SSE',	  '   of',	  'Pondaguitan,',	  'Philippines',	  'earthquake',	  '  5.3',	  '  8.4',	  '0.091',	 '   36'),
('2019-01-09T18:56:31.610Z',	  '-9.433',	  '119.9513',	  '82.01',	  '    5',	  '  mww',	  '   48',	  '2.393',	  ' 1.24',	  '   us',	 'us2000j23z',	  '2019-01-09T19:12:06.040Z',	  '  4km',	  '   SE',	  '   of',	  'Napu,',	  'Indonesia',	  'earthquake',	  '  3.2',	  '  6.3',	  '0.073',	 '   18'),
('2019-01-09T17:35:40.590Z',	  '-4.6338',	  '147.8895',	  '   10',	  '  4.6',	  '   mb',	  '   65',	  '2.625',	  ' 1.32',	  '   us',	 'us2000j22d',	  '2019-01-09T18:59:25.040Z',	  '217km',	  '    N',	  '   of',	  'Finschhafen,',	  'Papua',	  '  New',	  'Guinea',	  'earthquake',	  '  6.8',	 '  1.9'),
('2019-01-09T17:01:02.380Z',	  '-4.5333',	  '147.9455',	  '   10',	  '  4.9',	  '   mb',	  '   63',	  ' 2.54',	  ' 0.91',	  '   us',	 'us2000j1zj',	  '2019-01-09T17:20:33.040Z',	  '228km',	  '    N',	  '   of',	  'Finschhafen,',	  'Papua',	  '  New',	  'Guinea',	  'earthquake',	  '  5.6',	 '  1.9'),
('2019-01-09T16:11:30.117Z',	  '60.2072',	  '-150.9624',	  ' 66.1',	  '  4.5',	  '   ml',	  ' 0.75',	  '   ak',	  'ak019f5fh9w',	  '2019-01-17T09:21:14.153Z',	 ' 26km',	  '   SE',	  '   of',	  'Cohoe,',	  'Alaska',	  'earthquake',	  '  0.3',	  'reviewed',	  '   ak',	  '   ak',	  '     ',	 '     '),
('2019-01-09T16:09:58.860Z',	  '-12.9055',	  '45.5893',	  '   10',	  '  4.9',	  '   mb',	  '   65',	  '6.278',	  ' 0.88',	  '   us',	 'us2000j1yx',	  '2019-01-09T22:31:13.231Z',	  ' 35km',	  '  ESE',	  '   of',	  'Pamandzi,',	  'Mayotte',	  'earthquake',	  ' 12.1',	  '  1.8',	  '0.079',	 '   50'),
('2019-01-09T15:44:30.460Z',	  '-20.3103',	  '-177.7476',	  '534.82',	  '  4.6',	  '   mb',	  '   91',	  '4.721',	  ' 0.85',	  '   us',	 'us2000j1yr',	  '2019-01-09T22:20:55.040Z',	  '106km',	  '  ENE',	  '   of',	  ' Ndoi',	  'Island,',	  ' Fiji',	  'earthquake',	  ' 13.1',	  '  7.9',	 '0.079'),
('2019-01-09T09:39:09.740Z',	  '3.9106',	  '95.8814',	  '53.14',	  '  5.1',	  '   mb',	  '   92',	  '1.686',	  '    1',	  '   us',	 'us2000j1tl',	  '2019-01-09T09:56:12.040Z',	  ' 37km',	  '   SW',	  '   of',	  'Meulaboh,',	  'Indonesia',	  'earthquake',	  '  7.9',	  '  7.1',	  '0.065',	 '   77'),
('2019-01-09T09:32:13.600Z',	  '-17.4266',	  '-174.2995',	  '   10',	  '  4.9',	  '   mb',	  '   85',	  '4.258',	  ' 1.28',	  '   us',	 'us2000j1tr',	  '2019-01-09T10:05:19.040Z',	  '139km',	  '  NNW',	  '   of',	  'Neiafu,',	  'Tonga',	  'earthquake',	  '  8.9',	  '  1.7',	  '0.115',	 '   24'),
('2019-01-09T08:23:07.170Z',	  '-12.8001',	  '45.4527',	  '   10',	  '  4.7',	  '   mb',	  '   57',	  '6.414',	  ' 1.08',	  '   us',	 'us2000j1pz',	  '2019-01-09T22:32:50.119Z',	  ' 18km',	  '    E',	  '   of',	  'Pamandzi,',	  'Mayotte',	  'earthquake',	  '  6.3',	  '  1.9',	  ' 0.11',	 '   25'),
('2019-01-09T06:51:39.485Z',	  '69.1382',	  '-144.6471',	  ' 15.7',	  '  4.5',	  '   ml',	  ' 0.59',	  '   ak',	  'ak019ezpqow',	  '2019-01-17T09:13:56.630Z',	 '108km',	  '  NNE',	  '   of',	  'Arctic',	  'Village,',	  'Alaska',	  'earthquake',	  '  0.7',	  'reviewed',	  '   ak',	  '   ak',	 '     '),
('2019-01-09T04:33:39.460Z',	  '28.26',	  '140.9518',	  '175.54',	  '  4.7',	  '   mb',	  '  112',	  '1.593',	  ' 1.01',	  '   us',	 'us2000j1m2',	  '2019-01-09T04:46:29.040Z',	  '180km',	  '   NW',	  '   of',	  'Chichi-shima,',	  'Japan',	  'earthquake',	  '  9.4',	  '    9',	  '0.089',	 '   38'),
('2019-01-09T00:18:22.940Z',	  '12.2675',	  '144.0248',	  '   10',	  '  4.7',	  '   mb',	  '   96',	  ' 1.55',	  '  0.5',	  '   us',	 'us2000j1kb',	  '2019-01-09T00:36:44.040Z',	  '130km',	  '  SSW',	  '   of',	  'Merizo',	  'Village,',	  ' Guam',	  'earthquake',	  ' 10.2',	  '  1.9',	 '0.097'),
('2019-01-08T22:33:17.270Z',	  '12.0691',	  '143.7525',	  '   10',	  '  4.7',	  '   mb',	  '   96',	  '1.862',	  ' 0.89',	  '   us',	 'us2000j1jn',	  '2019-01-12T00:38:33.143Z',	  '165km',	  '   SW',	  '   of',	  'Merizo',	  'Village,',	  ' Guam',	  'earthquake',	  '  7.9',	  '  1.9',	 '0.108'),
('2019-01-08T15:09:42.840Z',	  '-8.0644',	  '130.6689',	  '31.07',	  '  4.7',	  '   mb',	  '   87',	  '0.629',	  ' 0.99',	  '   us',	 'us2000j1ec',	  '2019-01-08T15:33:38.040Z',	  ' 72km',	  '    W',	  '   of',	  'Saumlaki,',	  'Indonesia',	  'earthquake',	  '  6.9',	  '  7.3',	  '0.159',	 '   12'),
('2019-01-08T14:49:02.120Z',	  '-17.6635',	  '-174.2322',	  '   10',	  '  5.2',	  '   mb',	  '   57',	  '4.322',	  ' 1.07',	  '   us',	 'us2000j1e2',	  '2019-01-08T15:37:18.040Z',	  '112km',	  '  NNW',	  '   of',	  'Neiafu,',	  'Tonga',	  'earthquake',	  '  9.1',	  '  1.8',	  '0.075',	 '   59'),
('2019-01-08T12:39:31.040Z',	  '30.5926',	  '131.0371',	  '   35',	  '  6.3',	  '  mww',	  '   26',	  '2.528',	  ' 0.64',	  '   us',	 'us2000j1d4',	  '2019-01-14T04:33:42.493Z',	  ' 16km',	  '  SSE',	  '   of',	  'Nishinoomote,',	  'Japan',	  'earthquake',	  '  6.3',	  '  1.9',	  '0.063',	 '   24'),
('2019-01-08T12:16:45.360Z',	  '23.19',	  '121.6187',	  '25.27',	  '  4.9',	  '  mww',	  '   47',	  '0.357',	  ' 1.36',	  '   us',	 'us2000j1cx',	  '2019-01-08T23:51:47.399Z',	  ' 68km',	  '   NE',	  '   of',	  'Taitung',	  'City,',	  'Taiwan',	  'earthquake',	  '  5.4',	  '  1.6',	 ' 0.08'),
('2019-01-08T11:05:16.100Z',	  '-10.5278',	  '108.515',	  '   10',	  '  4.7',	  '   mb',	  '  114',	  '2.816',	  ' 1.27',	  '   us',	 'us2000j1ch',	  '2019-01-09T16:19:50.599Z',	  '300km',	  '    S',	  '   of',	  'Sindangsari,',	  'Indonesia',	  'earthquake',	  '  7.9',	  '  1.9',	  '0.096',	 '   33'),
('2019-01-08T10:00:09.610Z',	  '-4.6448',	  '-73.9994',	  '   10',	  '  5.1',	  '  mww',	  '  109',	  '3.324',	  ' 0.91',	  '   us',	 'us2000j1c8',	  '2019-01-08T18:10:50.377Z',	  ' 53km',	  '    W',	  '   of',	  'Saquena,',	  ' Peru',	  'earthquake',	  '  5.6',	  '  1.6',	  '0.073',	 '   18'),
('2019-01-08T09:54:49.210Z',	  '-7.7501',	  '106.5252',	  '65.71',	  '  5.2',	  '   mb',	  '  102',	  '2.846',	  ' 1.26',	  '   us',	 'us2000j1c6',	  '2019-01-08T15:21:28.103Z',	  ' 41km',	  '    S',	  '   of',	  'Cibungur,',	  'Indonesia',	  'earthquake',	  '  6.9',	  '  6.9',	  '0.063',	 '   82'),
('2019-01-07T17:15:44.760Z',	  '26.7632',	  '99.4786',	  '   10',	  '  4.5',	  '   mb',	  '  121',	  '5.315',	  ' 1.39',	  '   us',	 'us2000j159',	  '2019-01-07T19:03:21.040Z',	  ' 36km',	  '    N',	  '   of',	  'Jinding,',	  'China',	  'earthquake',	  '  5.2',	  '  1.9',	  '0.115',	 '   22'),
('2019-01-07T16:35:26.380Z',	  '35.0089',	  '140.0245',	  '48.84',	  '  4.6',	  '   mb',	  '  138',	  ' 1.55',	  ' 0.48',	  '   us',	 'us2000j14f',	  '2019-01-10T04:59:10.715Z',	  ' 12km',	  '   SW',	  '   of',	  'Kawaguchi,',	  'Japan',	  'earthquake',	  '  4.6',	  '    8',	  '  0.1',	 '   30'),
('2019-01-07T15:04:08.270Z',	  '-7.9476',	  '107.7535',	  '61.73',	  '  4.7',	  '   mb',	  '   80',	  '2.743',	  ' 0.94',	  '   us',	 'us2000j13r',	  '2019-01-08T10:14:00.387Z',	  ' 30km',	  '    S',	  '   of',	  'Cibaregbeg,',	  'Indonesia',	  'earthquake',	  '  4.5',	  '  7.8',	  '0.092',	 '   36'),
('2019-01-07T14:40:03.510Z',	  '2.155',	  '126.7225',	  '59.95',	  '  4.8',	  '   mb',	  '  110',	  '1.517',	  ' 0.76',	  '   us',	 'us2000j13j',	  '2019-01-07T16:39:24.040Z',	  '150km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '    9',	  '  7.3',	  '0.075',	 '   55'),
('2019-01-07T14:24:03.780Z',	  '28.9203',	  '130.5171',	  '10.63',	  '  4.9',	  '   mb',	  '  125',	  '2.873',	  ' 0.33',	  '   us',	 'us2000j13l',	  '2019-01-07T16:39:13.800Z',	  '118km',	  '  ENE',	  '   of',	  'Naze,',	  'Japan',	  'earthquake',	  '    8',	  '  5.2',	  '0.101',	 '   31'),
('2019-01-07T14:11:52.310Z',	  '2.4577',	  '126.7612',	  '43.51',	  '  5.2',	  '  mww',	  '   34',	  ' 1.78',	  ' 1.02',	  '   us',	 'us2000j137',	  '2019-01-08T14:14:25.383Z',	  '160km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  7.7',	  '  4.7',	  '0.073',	 '   18'),
('2019-01-07T13:43:29.270Z',	  '-19.5756',	  '-68.9252',	  '107.09',	  '    5',	  '  mww',	  '   56',	  '0.269',	  ' 0.51',	  '   us',	 'us2000j12v',	  '2019-01-07T14:48:06.971Z',	  '146km',	  '  ENE',	  '   of',	  'Iquique,',	  'Chile',	  'earthquake',	  '  7.7',	  '  5.2',	  '0.069',	 '   20'),
('2019-01-07T07:41:35.860Z',	  '-6.9612',	  '129.2787',	  '143.97',	  '  4.7',	  '   mb',	  '   30',	  '2.245',	  ' 0.91',	  '   us',	 'us2000j118',	  '2019-01-07T08:26:14.040Z',	  '250km',	  '  WNW',	  '   of',	  'Saumlaki,',	  'Indonesia',	  'earthquake',	  '    7',	  '  5.5',	  ' 0.06',	 '   83'),
('2019-01-07T07:27:01.530Z',	  '3.3547',	  '-84.0069',	  '32.41',	  '  4.6',	  '   mb',	  '  136',	  ' 5.56',	  ' 1.05',	  '   us',	 'us2000j115',	  '2019-01-07T11:12:35.040Z',	  '  Off',	  '  the',	  'coast',	  '   of',	  'Central',	  'America',	  'earthquake',	  ' 10.4',	  '  5.9',	 '0.076'),
('2019-01-07T07:20:41.030Z',	  '2.3772',	  '126.8414',	  '   10',	  '  4.7',	  '   mb',	  '   84',	  '1.678',	  ' 0.88',	  '   us',	 'us2000j114',	  '2019-01-07T15:31:11.040Z',	  '148km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  4.3',	  '  1.8',	  '0.072',	 '   59'),
('2019-01-07T05:52:33.370Z',	  '-10.5987',	  '-78.167',	  '59.55',	  '  4.6',	  '   mb',	  '  151',	  '1.895',	  ' 0.78',	  '   us',	 'us2000j10e',	  '2019-01-07T20:13:24.770Z',	  ' 37km',	  '  WNW',	  '   of',	  'Paramonga,',	  ' Peru',	  'earthquake',	  '  8.3',	  '  7.9',	  '0.065',	 '   71'),
('2019-01-07T05:08:04.630Z',	  '10.4987',	  '-63.1847',	  '17.02',	  '  4.6',	  '   mb',	  '   63',	  '2.211',	  ' 1.23',	  '   us',	 'us2000j0zl',	  '2019-01-07T18:30:25.626Z',	  '  5km',	  '   SW',	  '   of',	  '   El',	  'Pilar,',	  'Venezuela',	  'earthquake',	  '  4.4',	  '  4.8',	 ' 0.06'),
('2019-01-07T04:03:21.640Z',	  '2.3794',	  '126.8812',	  '49.41',	  '  4.5',	  '   mb',	  '  133',	  '1.669',	  '  0.9',	  '   us',	 'us2000j0z3',	  '2019-01-07T04:42:24.040Z',	  '144km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  9.6',	  '  2.5',	  '0.095',	 '   32'),
('2019-01-07T03:48:28.790Z',	  '-8.232',	  '119.9272',	  '27.86',	  '  4.7',	  '   mb',	  '   60',	  ' 2.32',	  ' 0.96',	  '   us',	 'us2000j0yt',	  '2019-01-07T04:29:31.040Z',	  ' 23km',	  '  NNW',	  '   of',	  'Bolengpulau,',	  'Indonesia',	  'earthquake',	  '  7.4',	  '  4.5',	  '0.096',	 '   33'),
('2019-01-07T03:11:55.980Z',	  '7.8755',	  '121.9233',	  '   35',	  '  5.5',	  '  mww',	  '   39',	  '3.712',	  ' 1.28',	  '   us',	 'us2000j0yp',	  '2019-01-12T13:31:09.488Z',	  ' 29km',	  '   NW',	  '   of',	  'Siocon,',	  'Philippines',	  'earthquake',	  '  7.2',	  '  1.9',	  '0.069',	 '   20'),
('2019-01-06T21:32:59.790Z',	  '2.3262',	  '126.7668',	  '   35',	  '  4.9',	  '   mb',	  '  105',	  '1.656',	  ' 0.74',	  '   us',	 'us2000j0wn',	  '2019-01-07T02:48:30.040Z',	  '153km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  8.2',	  '    2',	  '0.068',	 '   67'),
('2019-01-06T21:27:32.000Z',	  '2.2762',	  '126.6316',	  '   35',	  '  4.7',	  '   mb',	  '  134',	  ' 5.96',	  ' 0.54',	  '   us',	 'us2000j0wm',	  '2019-01-07T02:38:00.040Z',	  '164km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  9.5',	  '    2',	  '0.087',	 '   40'),
('2019-01-06T21:07:31.020Z',	  '2.4933',	  '126.9728',	  '   35',	  '  4.5',	  '   mb',	  '  158',	  '1.754',	  ' 0.74',	  '   us',	 'us2000j0wi',	  '2019-01-07T01:55:38.040Z',	  '143km',	  '   NW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  8.9',	  '    2',	  '0.118',	 '   21'),
('2019-01-06T20:31:42.130Z',	  '2.3404',	  '127.2303',	  '   60',	  '  4.6',	  '   mb',	  '   61',	  '1.564',	  '    1',	  '   us',	 'us2000j0wb',	  '2019-01-06T21:11:22.040Z',	  '109km',	  '   NW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  9.3',	  '    2',	  '0.097',	 '   32'),
('2019-01-06T20:25:36.050Z',	  '-19.5821',	  '-69.5005',	  '106.46',	  '  4.8',	  '   mb',	  '   99',	  '0.301',	  ' 1.03',	  '   us',	 'us2000j0w5',	  '2019-01-06T21:55:19.934Z',	  ' 97km',	  '   NE',	  '   of',	  'Iquique,',	  'Chile',	  'earthquake',	  '  3.6',	  '  6.4',	  '0.097',	 '   33'),
('2019-01-06T20:23:54.160Z',	  '2.2944',	  '126.7762',	  '   60',	  '  4.5',	  '   mb',	  '  117',	  '1.623',	  ' 0.88',	  '   us',	 'us2000j0w6',	  '2019-01-06T21:07:42.040Z',	  '150km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  9.5',	  '    2',	  '0.099',	 '   30'),
('2019-01-06T20:06:29.190Z',	  '2.3899',	  '126.8147',	  '   60',	  '  4.9',	  '   mb',	  '  107',	  '1.699',	  ' 1.05',	  '   us',	 'us2000j0vz',	  '2019-01-06T20:26:58.040Z',	  '151km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  7.9',	  '    2',	  '0.072',	 '   61'),
('2019-01-06T19:16:02.860Z',	  '2.3213',	  '126.6593',	  '44.15',	  '    5',	  '   mb',	  '  106',	  '1.693',	  ' 0.63',	  '   us',	 'us2000j0vf',	  '2019-01-06T19:45:55.040Z',	  '163km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  7.5',	  '  5.7',	  '0.064',	 '   77'),
('2019-01-06T18:44:30.690Z',	  '-29.9768',	  '-72.2431',	  '   10',	  '  4.8',	  '   mb',	  '  141',	  '0.871',	  ' 0.91',	  '   us',	 'us2000j0va',	  '2019-01-06T20:53:26.040Z',	  ' 86km',	  '    W',	  '   of',	  'Coquimbo,',	  'Chile',	  'earthquake',	  '  5.4',	  '  1.9',	  '0.247',	 '    5'),
('2019-01-06T18:35:36.610Z',	  '2.2814',	  '126.7406',	  '   60',	  '  4.7',	  '   mb',	  '  141',	  '1.624',	  ' 0.96',	  '   us',	 'us2000j0v9',	  '2019-01-06T20:48:44.040Z',	  '153km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  9.4',	  '    2',	  '0.096',	 '   33'),
('2019-01-06T18:25:30.380Z',	  '2.2497',	  '126.8242',	  '   60',	  '  5.1',	  '   mb',	  '  104',	  '1.565',	  ' 0.96',	  '   us',	 'us2000j0v6',	  '2019-01-06T18:38:59.040Z',	  '143km',	  '  WNW',	  '   of',	  'Tobelo,',	  'Indonesia',	  'earthquake',	  '  7.6',	  '    2',	  '0.085',	 '   45'),
